,malignant_class1,malignant_class2,Tcell,Myeloid,Bcell,Endo,Fibroblast
GCNT4,1.71629684204134,1.6040551649316506,10.289477944874086,0.18383290748060618,1.1037033266283043,1.6565773522453175,1.09585835683641
GFRA2,4.543714102436197,1.4679888439486362,0.24181389612755816,46.27868646778413,0.6747815379273225,1.394292282667195,2.600501612580778
GK,16.108245468290235,10.992251179773543,22.114344847414674,136.32138463911187,26.32480361351513,25.80741400890375,12.308046628521435
GLDN,2.756524807732485,2.198606751132013,0.2526068747183808,2.1734940885687597,1.967911417152856,70.28208123054196,3.6890145176120046
GLI1,0.8356095413351992,12.71520331555448,0.10735611598049827,0.21748334231689873,0.47854451344730775,0.31798655865328096,1.3028966087782523
GMPR,15.335723838376506,4.214026567940999,0.5033982900925311,8.063653559287749,9.05993105399542,8.907739805023054,4.946859643404648
GNAZ,2.29568614327187,0.8032824974592512,0.20024796638451797,0.690723802850262,0.882569838375594,29.13117235376171,2.3068805055961192
GNS,77.00350287611695,63.02206154018002,21.009520207139495,180.7116023530812,24.709605046699522,91.2754704623145,405.2647806904345
GPC5,0.8197454851625214,10.10500045725312,0.025437947139804344,0.09809779264672257,0.12777423417235007,0.056374996756970414,0.9028222924730661
GPIHBP1,30.099840296053898,4.923569894264641,0.9953402355866078,2.9112452321173365,2.222993469778524,362.48510160345376,11.470730985506632
GPR146,8.482228930851837,3.5214800592575566,2.5447156234601866,3.9418499494359374,6.156106606153051,81.80154548143676,6.827660313629152
GPR171,23.73489703485709,1.5886935403636717,233.38542797234584,1.941192486691345,16.95327749681259,7.870973028843671,6.76250572396514
GPR4,5.02150928413324,1.3297156791954095,0.13655731339700788,0.7755113971206213,2.149745757407817,48.112609271406285,2.5678557545240044
GRIK1-AS1,0.5035612320401837,11.536658362881349,0.05634130713817445,0.1576585411492785,0.028105093263194273,0.22634809530341285,0.6948092432967109
GRIK2,0.2204135210175274,12.882171297186543,0.016874281355996324,0.10224641482213435,0.09032049976476153,0.08478595528113811,0.16890303772943135
GSTM1,0.9983489451336796,1.1135066082462337,0.9565529577767601,0.8489387506144656,2.1851227923167675,1.1629895501700969,5.126161244282465
GTF2H1,18.022023991136997,22.738152652962064,17.890191329628056,29.92145388915261,18.20453188123336,24.503955828371573,94.33127069684288
GTPBP4,157.23126693703276,42.62265028622901,31.85647235265304,32.91713700300742,33.855670689327056,53.8258035893442,46.26064729589401
GZMK,171.96584895136527,14.995236804596031,1043.676292255644,3.1656731398306985,157.59447153319897,50.38360561934139,39.174288164562675
HDC,25.360019929066585,0.8032096546688208,0.6282193354898111,0.667206778660071,15.948106990263389,14.053636813913398,2.8784728947360994
HELLPAR,0.7559842586323875,1.9505634258451143,0.16556765001082097,1.643861905861317,0.4891066376850872,1.0604342159512918,8.057733418109471
HLA-DOB,0.7532419171849147,0.32038342347352367,0.5289406990607393,1.870037477654185,51.13166495674261,4.038467240638269,1.6074909021927588
HMOX1,54.95635171599731,23.613587691077235,6.587667886549212,372.93397665211063,18.244737835069504,27.80911106875639,44.48290017438456
HPGD,306.67814285549485,9.196856444311159,47.58388944557784,16.88981801832559,96.11243298188046,83.43803541216667,20.362971181303017
HPGDS,83.12390616114676,1.5761244332597941,2.8542368693151374,46.99339258153153,24.54760079024994,22.99424208419224,11.507099300759988
HRH2,9.081852743511085,0.7971671328266731,4.435589585715123,56.82976000482716,6.560919858977344,5.953911953588439,8.083764272444101
HSD17B13,1.107650644659961,1.2690305083982212,0.17344386574071574,0.6322206547916459,0.22776069367957869,41.10881229700065,1.3506704944036911
HSD17B2,2.558705648465055,0.7238679240286922,0.15577509907499196,0.45338968996291873,0.35607245989122444,32.48555465779735,1.8172014164555195
HSPB3,0.30831740176097916,8.782982949644042,0.10706147532943147,0.14674194632146267,0.08938017144488139,0.0,0.4079347715770731
HTR2A,2.0792475916384587,19.67808286696619,0.11251903990626563,0.4094423119353992,0.24275173682813256,0.5538796558937291,2.959467937273421
ICOS,9.108445345928818,1.1795862918152065,163.51343207115175,0.4107590866930465,15.95564549320135,4.215245103509185,3.678762372315769
IGHA2,0.4450312481218259,1.279091553688403,0.35398781722014583,0.42786471880003013,74.86525126434277,6.431328410331882,3.409260943951776
IGHD,0.12763765319725218,1.4057255140458085,0.2440546645203799,0.37591543629877494,161.31621681640092,2.026153335043791,4.754465072454977
IGHE,0.006036003311109976,0.0,0.02208258812879369,0.0,5.211441059278116,0.061415268179594945,0.024336065884155073
IGHG1,665.771578681596,96.1726414425909,3.343214669153449,8.867214856981818,4502.482457730483,2.9299283152625613,130.92259375315462
IGHG2,36.00777147168834,0.6798366188241011,0.6848043949348999,2.2856089819101415,902.3386001813656,4.290148022208004,17.186580631091754
IGHG3,480.2829513694395,26.959985724186343,7.494411985144912,13.145347706623483,4022.322566246759,587.070309263328,110.54717263962124
IGHGP,15.148655865581343,0.3358808252261755,0.9529977019175876,1.485175809595917,111.66104265486464,1.6459478012683428,6.653676160689243
IGHM,164.1820327355047,55.23410656520444,30.408126610644906,41.91969888247857,2674.8494554565814,553.1830947600276,114.21157929135023
IGHV1-18,0.4440185438176558,0.18839433819386026,0.013562234190381543,0.0028450939654874174,8.507138002175765,0.12318088015941578,0.29147550037773656
IGHV1-2,0.44493791298861923,0.010463680914998027,0.18211142615754425,0.005726841568989657,7.4066002547624565,0.11826068789937048,0.007745693874438833
IGHV2-26,0.3491876509850621,0.005578032889855733,0.0,0.009885236359955462,6.381819963635878,0.3218123441422591,0.3320741083146043
IGHV3-15,0.05842834766641017,0.0033463428770731016,0.045202946716153505,0.27043825155166584,31.634197964208447,2.3251853270168588,0.052680375667615326
IGHV3-21,1.0161488268208074,0.08408079539588308,0.08203359733594824,0.03270540026656228,7.829985771803987,1.2265516638227305,0.2862297849440021
IGHV3-30,0.49209370717586387,0.0,0.06989609790770848,0.031050570504608493,15.378251697221762,2.5053818110004586,0.3496113884949016
IGHV3-7,0.0,0.5667971066519468,0.15744744169513633,0.33561544241490054,26.496860113566296,0.08848991252203492,0.3115681338160451
IGHV4-39,0.6531472971705143,0.04410574175161984,0.014083754652374698,0.1757984235935363,10.514030453485628,1.207819961401265,0.0
IGKC,6490.323337013882,735.7938608115741,76.935024622848,205.38457363799546,62382.93655582371,5494.251142003871,2131.8899927843627
IGKV1-5,1.4000396058815856,1.3816763339958762,0.06526758980293043,0.038120194795615375,29.41370706526513,4.895601125612309,0.6735221115748456
IGKV1-6,0.2677056951248617,0.04503606420467414,0.0351323879723005,0.003686576144018309,7.9769159140951515,0.08033587542260895,0.0
IGKV3-11,0.6557368952774368,0.07815356772438557,0.05837050315472152,0.0025582922232828334,26.947151460287348,1.4595805301374938,0.3746230402170239
IGKV3-15,1.6000311115469616,0.0353356806086156,0.13069330413997826,0.10320063977509288,19.469514785833,0.66852909020145,0.6781740634788892
IGKV3-20,1.1010259120676436,0.14981674017840912,0.05877537764403957,0.03905700723900441,37.12429902936369,4.993130970638072,1.2459898392174684
IGLC2,1693.8533376560486,74.84602448848545,37.32411365214706,42.30562446376413,14047.74288295745,2179.5472524981533,447.5071283737189
IGLC3,523.0611226702629,126.10101063713077,66.10966553048314,37.279967801498806,8323.576232880436,2072.610749996838,365.0698649714737
IGLC6,0.3098681310250584,0.007821984862028583,0.01046275378926415,0.0,21.574163251355923,0.03421756104053936,0.0
IGLC7,0.05250668637658486,1.1200292189617314,0.30236157169991384,0.4254699312779524,117.41606316003251,0.6569755315180807,0.799521311176707
IGLL1,0.0446562616870413,0.2807935896425834,0.050109959091426584,0.05207843162455091,7.778029937776789,0.01761312665535045,0.09991821830168877
IGLL5,7.719429484117209,8.067626540768446,0.5352531622733447,0.5025881964054084,324.9054810951787,21.437065284983955,16.875795419444934
IGLV1-40,5.402922242699963,0.28835429235401927,0.05051220036743527,0.15343286543323237,30.956644096344785,1.1578969065866411,0.2913371775025537
IGLV1-51,2.9907586219515365,0.06103121066053451,0.10813321985389254,0.11959146409479993,15.762745572961975,0.868057445915039,0.38334127339063917
IGLV2-11,0.9233975784459648,0.0,0.4530348479821934,0.3759544615053085,49.036839879289076,2.5646257942856665,1.8707776896666442
IGLV2-14,0.24343327645576013,0.03993758224050503,0.23826998794137635,0.1073569484272939,66.06590269471667,3.5447476326776406,0.5084224249897938
IGLV2-23,0.0,0.0036617255196036112,0.052964897308157066,0.08292242458968895,27.029283379258736,1.0616866779532084,0.01798386228907807
IGLV3-1,1.3660344889738436,0.052277068214679194,0.021252665243616537,0.14160446492090584,58.52786877485638,6.918648731800017,1.187283735632638
IGLV3-10,0.005748574582009502,0.1840051245302224,0.08681493163531254,0.7674355757274266,38.829911494052745,0.6646497370789686,3.7738470487799343
IGLV3-9,0.06727530614268955,0.0,0.16778748419224912,0.030363625057326527,5.282584220218799,0.08196686955245328,0.212866718548167
IGLV6-57,2.396747542364407,0.0878786175865997,0.053755907135632226,0.18232579933517118,35.87382356770627,3.093067002972894,0.3321881857564147
IGSF6,35.54166205111582,2.8425106154221953,4.714893693521048,193.65201174541372,18.804317156250267,20.864304137310004,42.604094340038486
IL10,12.734386225545698,0.7479791089272098,14.72769198091502,91.01306132940753,7.55129762990649,6.830100603703066,7.124929043276334
IL2RA,23.61407914478046,0.6365013704939682,24.519631261673407,135.50023717495347,14.5389733945242,3.698554326731634,21.844691625304105
IL32,253.74060383494557,159.84115431271138,1582.7519808928287,14.02013675851924,189.19679662904664,333.486466388144,138.12979465406022
IL6R,16.091610906802554,11.739121173283047,12.108093733915366,78.79258260129,12.638242784384387,9.798096852124422,15.067076322395872
IL7R,100.17572292194356,25.099192855720304,1872.2347198402051,11.68225079148213,43.435155892896866,10.743716775896383,50.56647353258897
INPP4B,14.28489975341986,8.482134846441237,64.75590215454089,5.975827274221842,12.360837240200128,9.106600358208848,15.46785647081399
IPCEF1,19.699921101412222,3.297615933939485,174.64176842195945,3.2050767071052575,24.724489523404685,6.720921424840365,10.651240384682572
IQCD,1.2250033927770982,1.0291389076902526,0.44964485216423405,2.1861570351930446,0.18236339992221332,1.3405204177612953,8.013068073020778
IRX4,0.09216930505910864,5.8889053310010935,0.0,0.25866400565428405,0.0,0.0,0.08859779389182786
ITGA6,47.67627543458734,10.894014094543719,24.246521943134997,8.312340252125205,21.195739894354368,388.0421171609295,20.717336014371487
ITGA8,31.25215939700452,14.49376551085289,0.2157061695262939,0.2662240276701346,3.4829096678397344,2.4134074081150403,4.2265976978366355
ITK,20.90492502359733,1.7354522597012632,208.76422270102617,0.6840294661713452,28.76331585653427,7.744046691653705,8.60684036545897
ITLN2,5.939973953504414,0.5620075446425017,0.0,0.0,1.928781439445022,0.0,0.296590753055914
JAKMIP1,3.544474746719077,0.12331764202046745,17.533011951360145,0.11529090017655998,1.9396216592732145,0.5970280734551217,1.4105922636538686
JCAD,14.39880576726683,12.01843643106167,0.6323058593397191,2.0400385112437966,3.0659374391555234,118.66520342820351,10.727117743495025
JCHAIN,296.9296508453184,40.637745185884256,10.089948669667997,12.917627241246903,1871.8533728491584,357.0900729597956,93.48290399797547
JTB,337.41440217796725,211.15020682647958,173.964635363988,147.33505642643297,153.74108053772898,139.72515360361137,166.22396592979695
KANK3,16.28762778595954,6.247515117358471,2.7619732155029646,1.2371795932559377,3.3595799728741196,165.35214834471415,5.436777205284016
KCNA1,0.5923022116534056,10.973431262425404,0.10564298890201662,0.14711570565656884,0.05718842085217288,0.0,0.6466317229735397
KCNB2,0.2119979650876776,40.274125814221435,0.1202811247393697,0.07021441306755141,0.0,0.06219064287088383,1.6695209526525867
KCNJ5,5.739336418140664,1.046422990740092,0.19153641334773922,35.412692786484065,0.38912795851207016,1.8597570042139009,6.192241390771798
KCNMA1,11.978234882366923,6.449999458908633,0.9356306170654167,80.16040632085608,6.601822755326293,4.308787798665529,3.9998486232916286
KIF25,5.464201639950625,1.1760278645594104,0.26340579516652174,0.516177210834947,2.817654289970413,117.86690511936531,5.5115366549388245
KIT,43.10898174902015,4.751317701328881,1.857599228468043,0.9321685866720999,26.951727819850127,27.44367365343402,4.655277023680792
KLHL14,0.5792401674664688,0.07951646410720956,0.0,0.018141605993452412,7.788442838614133,1.205486060480434,0.054791717960556006
KLHL42,14.567307149917294,22.141969858182414,10.281994125426744,9.322866938764601,9.895050880891736,24.898182677665606,96.99884848852922
KLK11,22.96429850008842,0.07578055925563258,0.015511600746163836,0.04186831085221702,7.3162275820207165,0.0,1.3564460561137834
KLK5,5.715665851444427,0.003383706595985818,0.0,0.0,0.6898155880709462,0.0,0.13767371315627946
KLRG1,18.346160311957295,3.353383573286527,118.31029402306133,1.7995040561907807,19.89231370740672,19.551313979952074,6.98892793081407
KLRK1,1.4827131347744222,0.12230245566779421,33.868715957444216,0.09179835621876194,4.585294979434087,3.627349387864006,0.5172785258913308
KRT17,1.8743320653321112,23.987983836915646,0.1397803790944685,0.662021330187893,0.5528122352284075,1.5121031568501473,1.0215740359666023
KRT18,390.2221449335207,2.4467460014852938,2.4061060407938966,0.26260642537499385,79.89549057982111,8.974276462608291,16.00368644202049
KRT19,104.48290626757289,0.5594598301835575,0.21246816769573285,0.2941456680991233,40.965965157540644,1.5714007565456023,7.854589346741609
KRT7,17.801456312976118,0.5316158081017878,0.40917366971638114,0.08575077048040171,6.270214282861796,2.429630779294975,1.46964092333642
KRT8,173.72857440482824,3.3882218155564385,0.32268394003285245,0.3370982605986873,39.43204581689961,6.555532326142964,9.058900287110388
KRT86,12.936195496363391,0.6227999051575975,7.057525504977646,0.3026216218568797,6.148751028247077,0.5871912769783845,1.7258220332614764
LAG3,15.350599492291494,4.4015412376827525,73.73874530311339,4.1238351533591775,9.157665948376847,5.311428417982906,4.450753040838803
LAMC2,3.044175050050752,42.56294987408912,0.35640777429272785,0.4978234674679676,0.2712689868653308,0.9570906507879412,2.84029817515499
LBP,2.471412712960618,0.9805329853443326,0.2959927500670669,0.4742213162584806,0.1563348322570877,0.2711755088812265,7.368859530898679
LCK,33.75738081769597,2.5085740445083076,196.19082503609943,0.6766358436053903,41.66954417461593,9.667452148267948,7.16215787859642
LDHA,357.94084605123,361.29857014710274,311.0115885584028,246.0638711577812,228.93983078593118,329.4746732298624,1490.0923773527556
LEF1,4.2113189409069705,1.7800073830726466,52.01529161019814,0.3640043553598247,4.362561588074599,1.3785076241692829,1.4040804281473567
LEMD3,16.559900337535154,22.329612281748954,22.74155520161222,16.291583915116046,20.59470348664287,21.294288537852836,87.69080299900068
LEPR,26.974837997498934,67.65250947646948,2.855416122147907,10.585113140653808,4.459718686792594,63.18666915412587,124.45338977587929
LEPROTL1,94.17372912053591,24.0095490233325,613.5348517947469,66.37047033601738,120.35974358758594,105.82877468616334,51.21090832237302
LGMN,254.58822749835528,63.64556373019038,13.487803738449118,1593.9768633919298,24.800524673018856,75.66184737227871,326.55338466268114
LGR5,6.615529251436592,39.65352740046236,0.11723710244868416,0.2268784067699847,0.13716409476292216,1.0306779011094487,6.035715498048224
LILRA6,3.0843994462398365,0.4119968674848934,0.0918261764063844,23.374282012293985,3.209430341735147,1.8141559693430855,2.1294557549033772
LILRB2,18.33100481721837,1.7496032332885565,1.2449787852284355,134.9720673922045,18.3121978689065,22.215434405503714,15.68519963964063
LILRB5,36.46977711880178,2.9469622642919475,2.1741368579191924,313.13216173724237,2.6198702978559494,6.300788182475292,44.84258091263763
LINC00239,3.3688451106372503,0.13614655483829813,30.45429432982139,0.2726589262328145,2.1861754216416065,0.6758965847172205,0.395725187810182
LINC00402,0.22188477937886608,0.03994452908865892,6.434521685751041,0.004817995405559582,0.18395810667519222,0.0,0.014649075822034357
LINC00645,0.0,0.8408313676297048,0.06137507698129868,0.34020658618414673,0.0330333374936291,0.048887498962973924,7.9273998232403295
LINC00649,3.841180709453565,2.3223993264931777,31.422654217325796,0.8150735033021406,3.1238773800762574,2.495363553685538,3.389045585499501
LINC00926,3.3615151462704262,4.425665676011561,0.7364813378255511,3.040959917860383,106.20747588617282,3.990623222281282,5.032327335563114
LINC00968,5.03553999828908,12.823721430896546,0.33524832501898066,1.9027919446843646,1.6248994231812017,1.0765216010603658,25.499225299638386
LINC01133,11.717770269910565,294.2909241408102,1.9999477398940633,6.479277795363215,4.1384347946241595,5.097170418306143,58.83829295435365
LINC01781,1.1660043906781512,0.01855466839063311,0.026902961015012543,0.22186997602497624,62.823722764903465,1.0722471263247044,0.41188143536488636
LINC01857,0.9743091968331876,0.18450561734841386,0.23715097057240297,3.4157086708707096,66.25554253055311,1.3706764546866343,1.2402111395300333
LINC01871,18.661393190399977,2.763551852883609,141.95175085750884,0.9321703954795793,22.20524634251077,9.814552056343711,12.361879605687463
LINC01943,4.753435641626732,2.111483500356904,29.3710652291748,1.445424726199848,3.261364859209911,1.9193005100880107,3.2293828782909375
LINC02066,11.863363256413601,1.512689508197554,0.0317121420369083,0.1577970603310097,0.0,0.0,0.9795599565109484
LINC02273,1.9004547816444333,0.252140713112621,10.759046569755984,0.13810505019314437,0.1358611578125781,0.5023463213995895,0.4492131762910568
LINC02397,0.9651810285452083,1.4014953746057122,0.1267896415214981,0.37936202482489234,62.28071512968429,1.184224021524908,0.6129612547160442
LINC02446,8.024173435042028,0.07064330835350846,37.268858635256315,0.05203503973748713,1.7562087456066915,1.0218723165036605,0.8623972451769345
LNX1,4.7001732517999,10.381117580157644,2.07907850859178,1.1568495383298232,1.4496241199850746,102.5659562776445,10.079283900371546
LRFN5,1.4413301522471396,18.701213861374473,0.13921559621319174,0.2841823165885048,0.4642430444456238,0.221262456543386,3.2079894052244042
LRRC25,22.393373196630087,1.0434472484976016,1.0343567559249993,104.67213805111045,6.103775275991563,8.43207438807184,16.182982651002614
LRRC3,5.133240038742753,1.481749511763753,0.5668184044887605,2.1443347255651535,0.5600355823669038,2.3175351261917707,2.3088972062333695
LRRC43,0.34830150265945814,19.198277141876634,0.25352984905882386,0.3361803026122188,0.4861645460057948,0.0,1.0206093826853435
LTF,20.939398427224784,0.11109983480857703,0.1357872716533227,10.339038635133054,0.879950583590341,5.225019801414587,0.8678086725132056
LUCAT1,3.020541220577802,0.7256719230432205,1.1212666611606252,36.33710420491657,4.584424283068711,6.342954451410343,2.770725614415174
LY9,7.625555582112891,1.1083101275388443,38.77628675461645,2.57669724546425,183.73393890734638,8.623314720760092,3.042077838089508
LYVE1,149.58731846631878,11.982378603153313,9.191439749429119,1081.9340544009908,10.716731665539193,60.25560342374108,151.69101223226738
LYZ,191.35023047159248,6.057417584677417,11.135206140622717,1570.2462900787757,103.98504012664421,150.7358499082841,90.45077665933572
MAL,1.054758874940273,0.26693922372643153,34.371467089999214,0.10499929648286066,2.051202775109367,0.4031798299447371,0.4353316176542429
MALRD1,8.667796716742494,3.891918795351303,0.15709020834367143,0.1917686925321391,0.042412706168164685,0.263640350373189,1.6385644530488135
MAMDC2,20.01356450805932,8.049328554106628,0.9681278275715823,119.05059721500945,2.027290330150488,2.892111141014542,22.97482207869688
MAOB,11.026579924004654,3.9337078120806392,0.6749993377807785,1.104461974131921,5.578471779023306,6.722917358109726,6.427416975027092
MARCO,24.003352170346485,1.9534944440331135,1.9115182378659663,209.28021953192228,4.4554556211976335,7.965927050234959,27.447360065153525
MCF2L,11.987740141421419,10.662406762993916,0.8689519677202494,1.3592898721089302,2.4085096320978616,165.7569114715846,5.56028413530962
MEOX1,3.3723407224579125,3.4726157700439173,1.3961965589927057,0.5040770032125693,0.18149919289937103,37.88804027256966,3.755852313686377
MERTK,16.042113453787312,2.1916016621034267,1.4366132639204692,157.8486150524107,6.182561725492096,11.423927452867575,18.978160015258226
METTL18,11.945025524167866,5.4284384762435405,6.953879878564972,3.42022420112266,6.00649345928691,4.60337007485025,4.432558162042203
METTL7A,71.68768315628857,97.25779066596748,7.620206607055623,101.01208276395462,35.388179142538284,91.88173557692765,172.24835209041734
MFSD1,75.68466288103457,31.57906304596984,11.960932488392903,362.863280415165,25.8361644891716,43.97342722387767,74.25314615169586
MGARP,10.077123654176228,1.4383038888699373,0.30774971533251017,0.16563523231974303,2.631117778405779,0.0405826094923781,0.9380602425293458
MGST1,304.90698059513136,217.26088630742413,10.735155815898388,49.53107828936463,59.0303048404022,70.88338532024972,562.8404344840749
MIR34AHG,3.069279237718804,18.422206308197037,0.34890585033281324,2.4479735567387677,0.7457281400790359,1.591659210509174,2.662417702014304
MIR4458HG,16.88024051077153,21.303334113108104,5.601619706083695,10.348422201625874,7.3600353620736,20.903297696719978,52.74734983444636
MMP11,3.5073826032608433,29.142476291963074,0.3292379979934821,0.5018920426270311,1.0651699207869163,1.5224481621825383,4.638543273496351
MMP12,54.30702002797246,0.19665201080945782,0.9140147915305634,3.1575094789431533,0.07327777353938664,0.1343785154447774,0.24250134842905435
MMP7,117.99391383933674,0.9208529793166403,1.5019932341001598,19.94855699799626,2.5785333212572046,3.1114499771991926,0.41614390197228973
MMP8,6.90773235199353,0.007151148933865722,0.07377296407475395,2.630801537186411,0.9076238377549716,0.0,0.01526590465832432
MMRN2,18.565744497289852,8.346260256595617,0.7591588503412963,1.250173109787115,2.2968784814341983,192.17932259340733,6.9283450493127745
MOXD1,10.216256952121796,56.20270754576122,0.7509806256945316,0.7473287978423389,2.139207241394997,0.4750790533352223,3.580092379998764
MPEG1,50.9389400059493,3.4067751559305153,2.897846809745373,366.5338312359146,40.34790538584421,28.97816560067552,43.2842873179364
MPPED2,4.439545844570024,4.637372856561604,0.6114610893655564,29.136863618526057,1.2306171270797615,1.9810891714029262,2.3146401901330997
MPZL3,3.961958783499475,0.2734663242134541,35.746150395180905,1.7304707358777929,6.849616604916005,3.0551814360182297,2.5961154943284708
MRC1,159.8089926405206,10.03497988420046,12.561027432437552,1168.7497740805986,16.55293842290915,52.54627042371488,158.4232624502154
MS4A1,3.9257965498690712,0.3408333773293668,4.768134248587084,0.6008587971597233,297.56784017943664,1.2895324997566402,2.087180305377662
MS4A14,1.2041451079948118,0.38111912392586467,0.14730375422693218,22.19622680068025,0.7775007534344238,1.9687018940467698,0.3762733213047369
MS4A4E,0.0,0.04064991899496269,0.016499135169337216,5.261144972439047,0.36644127551898753,0.16784771178078736,0.33047250647723886
MS4A7,297.5872850422052,12.202613768449043,13.244976565063997,1694.9718718047343,44.90248860769341,69.26841067373653,182.8144231013683
MSLN,64.92346305443719,0.27030784118768864,0.1608575912319129,6.344766250945796,26.91716923467595,1.2484987388413904,3.7933669816816002
MST1,9.315221773955033,2.666867172494941,0.688502805444181,0.8428240197802821,2.535424331638578,2.082725454694938,1.4136282532743039
MT1X,424.78613775569113,517.8749333842134,108.7316399276615,143.75177836834794,195.37288772215018,838.6905508215925,1446.7187419937643
MTMR11,2.4555916525697894,30.712155347901046,0.5785424124433001,3.246482244107292,1.1465545959802157,1.9370812339216132,4.3272182001356345
MUSTN1,0.4637117933959538,0.007536270703007653,0.2194921519955999,0.008102893179488434,7.654921512281466,0.05720918874538504,0.5996204817996639
MYO5C,9.153152583881763,3.360758548302195,1.6903585464937967,1.7156870869549392,3.286312531839028,88.77829074540722,4.003639947441925
MYOC,4.928612063847939,58.87777946884905,0.4865152581158743,1.1302806627708695,0.5384897662574725,1.683563222842999,112.92110985543609
MZB1,35.09379304523548,3.004865986276946,6.960393793871949,1.3519280133005322,358.4101828667418,56.73219440031174,13.179090753971348
NEFL,1.3377851962816398,23.159891334429886,2.7772789702397067,0.39156269648270825,0.39662847801741213,0.39877046345157974,0.8669398606121422
NEFM,0.7782361659738299,50.44965198054702,3.4778609850969087,0.85073581251669,0.6505049941452861,0.0,4.706678421016821
NELL1,0.8158311480886493,3.0672795221128517,0.27332469590965236,0.6950228881855148,0.4144678566480936,0.7043326915171942,18.337230282166708
NLRP3,44.09589923172459,2.739096676258708,18.680249075634585,346.0531272777426,25.958104257384434,28.93689130199141,26.08552030516701
NOSTRIN,14.152783717698492,10.072226364591447,0.7653747936086701,2.0869463515204956,2.1691798802902857,204.58240830707837,13.809437453599001
NOTCH4,23.613349115472477,9.310084607324297,0.91274586595273,4.136609865494169,5.3952791486566385,312.6395245662693,9.418769548603574
